row_id,order_id,order_date,ship_date,customer_id,product_key,location_id,ship_mode_id,sales,shipping_days
6797,CA-2016-168809,2016-08-25,2016-08-25,MC-18100,1281,17,4,20.1,0
6798,CA-2016-168809,2016-08-25,2016-08-25,MC-18100,415,17,4,3.8,0
6799,CA-2016-168809,2016-08-25,2016-08-25,MC-18100,1833,17,4,7.88,0
6800,CA-2017-109827,2017-12-25,2018-01-01,LW-16825,225,52,2,35.44,7
6801,CA-2017-109827,2017-12-25,2018-01-01,LW-16825,1402,52,2,269.97,7
6802,CA-2017-109827,2017-12-25,2018-01-01,LW-16825,1213,52,2,45.12,7
6803,CA-2017-109827,2017-12-25,2018-01-01,LW-16825,731,52,2,100.8,7
6804,CA-2017-109827,2017-12-25,2018-01-01,LW-16825,1155,52,2,47.97,7
6805,CA-2015-152233,2015-10-05,2015-10-06,KH-16510,1244,283,3,99.98,1
6806,CA-2015-125682,2015-11-22,2015-11-25,RB-19645,1401,149,3,9.96,3
6807,CA-2018-162880,2018-12-25,2018-12-29,GD-14590,310,578,2,3.86,4
6808,CA-2016-128125,2016-03-31,2016-04-05,EB-13705,450,15,2,98.38,5
6809,CA-2016-128125,2016-03-31,2016-04-05,EB-13705,1636,15,2,22.38,5
6810,CA-2018-156237,2018-09-14,2018-09-15,PS-18760,631,12,3,3.88,1
6811,CA-2018-156237,2018-09-14,2018-09-15,PS-18760,1827,12,3,12.58,1
6812,CA-2018-156237,2018-09-14,2018-09-15,PS-18760,397,12,3,113.37,1
6813,CA-2018-156237,2018-09-14,2018-09-15,PS-18760,792,12,3,18.31,1
6814,CA-2018-156237,2018-09-14,2018-09-15,PS-18760,1834,12,3,127.94,1
6815,CA-2018-156237,2018-09-14,2018-09-15,PS-18760,346,12,3,241.17,1
6816,CA-2015-144414,2015-06-17,2015-06-21,GH-14425,1045,60,2,6.24,4
6817,CA-2015-144414,2015-06-17,2015-06-21,GH-14425,296,60,2,17.9,4
6818,CA-2015-144414,2015-06-17,2015-06-21,GH-14425,318,60,2,3266.38,4
6819,CA-2018-163860,2018-12-28,2019-01-01,LO-17170,1354,121,2,1.68,4
6820,CA-2018-163860,2018-12-28,2019-01-01,LO-17170,1516,121,2,7.97,4
6821,CA-2018-163860,2018-12-28,2019-01-01,LO-17170,169,121,2,113.37,4
6822,CA-2018-163860,2018-12-28,2019-01-01,LO-17170,347,121,2,2.96,4
6823,US-2018-115609,2018-11-02,2018-11-07,CS-12505,737,2,2,168.1,5
6824,CA-2016-154291,2016-07-25,2016-07-29,YS-21880,471,154,2,98.46,4
6825,CA-2016-154291,2016-07-25,2016-07-29,YS-21880,365,154,2,358.58,4
6826,CA-2017-118689,2017-10-02,2017-10-09,TC-20980,726,377,2,32.48,7
6827,CA-2017-118689,2017-10-02,2017-10-09,TC-20980,1406,377,2,17499.95,7
6828,CA-2017-118689,2017-10-02,2017-10-09,TC-20980,1520,377,2,735.98,7
6829,CA-2017-118689,2017-10-02,2017-10-09,TC-20980,702,377,2,34.37,7
6830,CA-2017-118689,2017-10-02,2017-10-09,TC-20980,209,377,2,33.96,7
6831,CA-2017-140438,2017-12-24,2017-12-27,PW-19030,994,30,1,197.97,3
6832,US-2018-123204,2018-07-21,2018-07-27,CS-11860,1312,24,2,17.48,6
6833,CA-2016-112522,2016-10-10,2016-10-17,DP-13165,1431,27,2,8.02,7
6834,CA-2017-153101,2017-09-08,2017-09-08,PJ-19015,971,201,4,146.04,0
6835,CA-2017-142615,2017-11-20,2017-11-24,BM-11575,1808,579,2,27.88,4
6836,CA-2018-142643,2018-10-15,2018-10-20,DL-13495,586,380,2,152.65,5
6837,CA-2018-142643,2018-10-15,2018-10-20,DL-13495,207,380,2,22.72,5
6838,CA-2016-116260,2016-07-06,2016-07-12,BF-10975,326,276,2,11.12,6
6839,CA-2018-107517,2018-02-05,2018-02-09,FC-14335,1770,217,2,1640.7,4
6840,CA-2018-107517,2018-02-05,2018-02-09,FC-14335,926,217,2,371.2,4
6841,CA-2016-166338,2016-12-06,2016-12-07,MP-18175,92,412,3,14.83,1
6842,CA-2017-123946,2017-09-12,2017-09-17,AJ-10795,1719,29,2,20.7,5
6843,CA-2017-123946,2017-09-12,2017-09-17,AJ-10795,1239,29,2,11.34,5
6844,CA-2017-123946,2017-09-12,2017-09-17,AJ-10795,1043,29,2,67.9,5
6845,CA-2017-123946,2017-09-12,2017-09-17,AJ-10795,1835,29,2,1059.12,5
6846,CA-2015-147543,2015-07-06,2015-07-12,BC-11125,1191,580,2,478.48,6
6847,US-2017-159093,2017-05-09,2017-05-14,RS-19420,1821,2,2,32.04,5
6848,CA-2017-162110,2017-07-18,2017-07-22,NP-18670,434,52,2,55.99,4
6849,US-2017-163461,2017-06-18,2017-06-21,BT-11440,1712,528,3,76.86,3
6850,CA-2015-101462,2015-04-20,2015-04-25,BP-11230,1462,63,2,59.92,5
6851,US-2017-100461,2017-01-08,2017-01-12,JO-15145,38,57,2,1565.88,4
6852,US-2017-100461,2017-01-08,2017-01-12,JO-15145,59,57,2,106.05,4
6853,US-2018-162670,2018-12-23,2018-12-28,MF-18250,179,367,1,62.04,5
6854,US-2018-162670,2018-12-23,2018-12-28,MF-18250,1424,367,1,494.97,5
6855,US-2018-162670,2018-12-23,2018-12-28,MF-18250,198,367,1,367.96,5
6856,US-2018-162670,2018-12-23,2018-12-28,MF-18250,1145,367,1,44.96,5
6857,US-2018-162670,2018-12-23,2018-12-28,MF-18250,1725,367,1,182.94,5
6858,CA-2018-128965,2018-04-17,2018-04-22,PS-18760,954,142,2,28.14,5
6859,CA-2018-128965,2018-04-17,2018-04-22,PS-18760,941,142,2,7.38,5
6860,CA-2018-128965,2018-04-17,2018-04-22,PS-18760,852,142,2,10.9,5
6861,CA-2018-128965,2018-04-17,2018-04-22,PS-18760,612,142,2,274.89,5
6862,CA-2018-128965,2018-04-17,2018-04-22,PS-18760,1197,142,2,23.04,5
6863,CA-2018-128965,2018-04-17,2018-04-22,PS-18760,1220,142,2,218.35,5
6864,CA-2018-138618,2018-12-01,2018-12-08,MY-17380,1460,66,2,10.37,7
6865,US-2017-126452,2017-08-21,2017-08-28,SC-20230,747,26,2,12.67,7
6866,US-2017-126452,2017-08-21,2017-08-28,SC-20230,465,26,2,91.96,7
6867,US-2017-126452,2017-08-21,2017-08-28,SC-20230,107,26,2,254.97,7
6868,US-2017-126452,2017-08-21,2017-08-28,SC-20230,1451,26,2,31.98,7
6869,US-2017-126452,2017-08-21,2017-08-28,SC-20230,1399,26,2,2887.06,7
6870,US-2017-126452,2017-08-21,2017-08-28,SC-20230,1485,26,2,12.96,7
6871,US-2017-126452,2017-08-21,2017-08-28,SC-20230,1638,26,2,47.52,7
6872,CA-2017-145009,2017-12-05,2017-12-08,RF-19345,696,27,1,11.95,3
6873,CA-2016-162544,2016-12-16,2016-12-19,SG-20080,1696,60,3,4.98,3
6874,CA-2015-124394,2015-10-17,2015-10-22,TB-21520,835,581,1,10.78,5
6875,CA-2015-124394,2015-10-17,2015-10-22,TB-21520,968,581,1,119.98,5
6876,US-2017-121013,2017-09-05,2017-09-10,MM-17920,1368,338,2,25.06,5
6877,US-2017-121013,2017-09-05,2017-09-10,MM-17920,1270,338,2,1652.94,5
6878,US-2016-123918,2016-10-15,2016-10-15,CG-12520,867,163,4,131.38,0
6879,US-2016-123918,2016-10-15,2016-10-15,CG-12520,1094,163,4,5.34,0
6880,CA-2016-137113,2016-12-01,2016-12-05,TW-21025,448,60,1,2003.92,4
6881,CA-2016-137113,2016-12-01,2016-12-05,TW-21025,1346,60,1,32.4,4
6882,CA-2016-137113,2016-12-01,2016-12-05,TW-21025,216,60,1,1913.4,4
6883,CA-2016-137113,2016-12-01,2016-12-05,TW-21025,1177,60,1,146.73,4
6884,CA-2016-137113,2016-12-01,2016-12-05,TW-21025,396,60,1,114.2,4
6885,CA-2016-120677,2016-05-31,2016-06-04,BD-11320,1497,40,2,2567.84,4
6886,CA-2018-123036,2018-09-10,2018-09-17,HA-14905,104,158,2,37.06,7
6887,CA-2018-123036,2018-09-10,2018-09-17,HA-14905,1025,158,2,259.9,7
6888,CA-2018-120222,2018-04-25,2018-05-02,LL-16840,70,4,2,19.05,7
6889,CA-2018-120222,2018-04-25,2018-05-02,LL-16840,1007,4,2,73.34,7
6890,CA-2018-164756,2018-09-18,2018-09-22,SS-20140,181,113,2,95.68,4
6891,CA-2018-164756,2018-09-18,2018-09-22,SS-20140,253,113,2,50.96,4
6892,CA-2018-164756,2018-09-18,2018-09-22,SS-20140,109,113,2,113.94,4
6893,CA-2018-164756,2018-09-18,2018-09-22,SS-20140,1485,113,2,25.92,4
6894,CA-2018-164756,2018-09-18,2018-09-22,SS-20140,1546,113,2,20.32,4
6895,CA-2018-164756,2018-09-18,2018-09-22,SS-20140,54,113,2,411.98,4
6896,CA-2018-164756,2018-09-18,2018-09-22,SS-20140,616,113,2,34.48,4
6897,CA-2018-164756,2018-09-18,2018-09-22,SS-20140,1717,113,2,244.55,4
6898,CA-2018-122028,2018-08-18,2018-08-25,CK-12205,1235,347,2,10.78,7
6899,US-2016-165512,2016-05-24,2016-05-26,VS-21820,819,18,1,602.65,2
6900,US-2016-165512,2016-05-24,2016-05-26,VS-21820,1217,18,1,7.66,2
6901,CA-2016-140557,2016-09-07,2016-09-11,TN-21040,663,30,2,559.93,4
6902,US-2018-135013,2018-07-24,2018-07-24,HR-14830,308,126,4,2399.96,0
6903,CA-2018-111220,2018-09-02,2018-09-08,JS-15595,665,156,2,16.0,6
6904,CA-2018-111220,2018-09-02,2018-09-08,JS-15595,1836,156,2,5.59,6
6905,CA-2018-111220,2018-09-02,2018-09-08,JS-15595,1787,156,2,235.92,6
6906,US-2018-149006,2018-12-06,2018-12-08,BN-11470,689,91,1,10.68,2
6907,CA-2018-149468,2018-05-20,2018-05-20,AR-10405,342,191,4,41.28,0
6908,CA-2017-140249,2017-09-27,2017-10-03,SW-20455,1747,6,2,1001.58,6
6909,US-2018-135503,2018-12-10,2018-12-15,JE-16165,1268,388,2,14.76,5
6910,CA-2015-126277,2015-09-13,2015-09-18,LH-16900,763,48,1,2.5,5
6911,US-2018-115301,2018-07-29,2018-08-02,VG-21790,268,6,2,115.96,4
6912,CA-2018-168942,2018-08-01,2018-08-05,EM-13960,828,10,1,186.54,4
6913,US-2018-128398,2018-05-02,2018-05-05,EM-13825,691,14,1,159.56,3
6914,CA-2016-104115,2016-06-12,2016-06-16,JH-15910,105,582,2,55.98,4
6915,CA-2015-142510,2015-12-22,2015-12-29,NP-18700,551,37,2,132.16,7
6916,CA-2015-142510,2015-12-22,2015-12-29,NP-18700,533,37,2,17.9,7
6917,CA-2015-142510,2015-12-22,2015-12-29,NP-18700,977,37,2,124.03,7
6918,CA-2015-124247,2015-12-16,2015-12-21,SH-20635,1142,379,2,1403.92,5
6919,CA-2017-105473,2017-04-16,2017-04-18,BM-11785,1533,61,1,28.8,2
6920,CA-2016-102806,2016-05-21,2016-05-28,HG-14965,807,106,2,24.59,7
6921,CA-2018-121706,2018-02-26,2018-03-02,BM-11140,548,537,2,356.79,4
6922,CA-2018-109211,2018-04-04,2018-04-10,PS-19045,624,165,2,16.98,6
6923,CA-2016-134257,2016-03-16,2016-03-19,MS-17710,513,342,1,491.55,3
6924,CA-2016-134257,2016-03-16,2016-03-19,MS-17710,439,342,1,7.38,3
6925,CA-2016-137925,2016-11-30,2016-12-04,JL-15235,947,46,2,23.66,4
6926,CA-2016-137925,2016-11-30,2016-12-04,JL-15235,1567,46,2,681.41,4
6927,CA-2017-140046,2017-07-28,2017-08-03,KM-16660,1758,4,2,18.9,6
6928,CA-2017-140382,2017-06-23,2017-06-25,RD-19900,1259,10,1,93.68,2
6929,CA-2017-140382,2017-06-23,2017-06-25,RD-19900,579,10,1,21.93,2
6930,CA-2017-140382,2017-06-23,2017-06-25,RD-19900,350,10,1,862.34,2
6931,CA-2017-140382,2017-06-23,2017-06-25,RD-19900,687,10,1,19.98,2
6932,CA-2015-164182,2015-07-14,2015-07-18,ST-20530,1837,12,2,13.49,4
6933,CA-2015-164182,2015-07-14,2015-07-18,ST-20530,1759,12,2,23.99,4
6934,CA-2015-164182,2015-07-14,2015-07-18,ST-20530,1834,12,2,31.98,4
6935,CA-2015-164182,2015-07-14,2015-07-18,ST-20530,1072,12,2,41.58,4
6936,CA-2018-137365,2018-11-30,2018-12-03,BP-11095,98,295,1,95.98,3
6937,CA-2017-129847,2017-09-02,2017-09-04,TA-21385,1838,156,3,84.27,2
6938,CA-2015-126963,2015-06-15,2015-06-15,PS-18760,1799,295,4,36.54,0
6939,CA-2017-125094,2017-11-05,2017-11-09,NP-18700,1839,60,2,479.72,4
6940,CA-2018-107132,2018-06-26,2018-06-30,SC-20260,675,30,2,102.37,4
6941,CA-2018-107132,2018-06-26,2018-06-30,SC-20260,681,30,2,28.4,4
6942,CA-2018-107132,2018-06-26,2018-06-30,SC-20260,523,30,2,713.88,4
6943,CA-2018-107132,2018-06-26,2018-06-30,SC-20260,1287,30,2,68.52,4
6944,CA-2016-139248,2016-07-25,2016-07-30,RD-19930,1840,4,2,623.96,5
6945,CA-2015-148369,2015-09-23,2015-09-27,TH-21115,1004,286,2,11.12,4
6946,CA-2017-106243,2017-09-30,2017-10-04,GM-14680,1230,165,2,523.92,4
6947,CA-2016-126466,2016-11-09,2016-11-13,JO-15550,312,53,2,2.48,4
6948,CA-2016-130365,2016-04-25,2016-04-29,ZC-21910,951,174,2,221.02,4
6949,CA-2016-130365,2016-04-25,2016-04-29,ZC-21910,1557,174,2,128.06,4
6950,CA-2018-143021,2018-11-19,2018-11-19,AP-10720,1135,165,4,58.41,0
6951,CA-2018-143021,2018-11-19,2018-11-19,AP-10720,982,165,4,79.97,0
6952,CA-2016-161767,2016-11-20,2016-11-24,GK-14620,1841,163,2,479.99,4
6953,CA-2016-129917,2016-10-02,2016-10-03,HM-14980,1192,142,3,11.81,1
6954,CA-2016-129917,2016-10-02,2016-10-03,HM-14980,1623,142,3,53.57,1
6955,CA-2016-129917,2016-10-02,2016-10-03,HM-14980,1387,142,3,503.96,1
6956,CA-2016-115420,2016-04-25,2016-05-02,LS-16945,768,26,2,21.34,7
6957,CA-2017-157588,2017-07-14,2017-07-19,AR-10570,1360,113,2,36.4,5
6958,CA-2017-157588,2017-07-14,2017-07-19,AR-10570,29,113,2,51.75,5
6959,CA-2016-167255,2016-09-27,2016-09-29,RH-19510,179,95,1,15.51,2
6960,CA-2016-167255,2016-09-27,2016-09-29,RH-19510,128,95,1,146.82,2
6961,CA-2016-167255,2016-09-27,2016-09-29,RH-19510,495,95,1,12.96,2
6962,CA-2018-162096,2018-11-10,2018-11-10,TB-21190,1036,216,4,7.8,0
6963,CA-2017-157161,2017-07-16,2017-07-20,JD-15895,30,38,1,10.2,4
6964,CA-2017-157161,2017-07-16,2017-07-20,JD-15895,1473,38,1,22.32,4
6965,CA-2017-157161,2017-07-16,2017-07-20,JD-15895,549,38,1,24.1,4
6966,CA-2017-157161,2017-07-16,2017-07-20,JD-15895,1316,38,1,75.98,4
6967,CA-2017-157161,2017-07-16,2017-07-20,JD-15895,512,38,1,6.46,4
6968,CA-2017-157161,2017-07-16,2017-07-20,JD-15895,1632,38,1,60.12,4
6969,CA-2016-110765,2016-10-16,2016-10-20,MP-17965,911,165,1,824.97,4
6970,CA-2017-163937,2017-01-10,2017-01-13,JB-16000,532,562,1,24.85,3
6971,CA-2018-153822,2018-09-19,2018-09-25,AB-10105,1579,52,2,12.62,6
6972,CA-2018-153822,2018-09-19,2018-09-25,AB-10105,203,52,2,89.58,6
6973,CA-2018-153822,2018-09-19,2018-09-25,AB-10105,1561,52,2,471.92,6
6974,CA-2018-153822,2018-09-19,2018-09-25,AB-10105,59,52,2,18.18,6
6975,CA-2018-146185,2018-09-15,2018-09-19,CC-12145,1598,15,2,31.74,4
6976,CA-2016-112144,2016-06-28,2016-07-02,CY-12745,1150,28,2,5.9,4
6977,CA-2016-112144,2016-06-28,2016-07-02,CY-12745,628,28,2,621.76,4
6978,US-2017-119298,2017-11-25,2017-11-28,EP-13915,1003,238,3,59.98,3
6979,CA-2018-155159,2018-11-25,2018-11-29,DL-13315,364,149,1,48.87,4
6980,CA-2018-149076,2018-01-14,2018-01-19,SO-20335,1721,2,2,154.9,5
6981,CA-2015-146990,2015-11-07,2015-11-08,BP-11095,1095,24,3,5.92,1
6982,CA-2015-146990,2015-11-07,2015-11-08,BP-11095,1631,24,3,30.18,1
6983,CA-2017-116526,2017-09-01,2017-09-05,JA-15970,549,84,2,24.1,4
6984,CA-2017-116526,2017-09-01,2017-09-05,JA-15970,405,84,2,8.78,4
6985,CA-2017-116526,2017-09-01,2017-09-05,JA-15970,554,84,2,376.74,4
6986,CA-2017-116526,2017-09-01,2017-09-05,JA-15970,784,84,2,29.52,4
6987,CA-2017-116526,2017-09-01,2017-09-05,JA-15970,887,84,2,11.96,4
6988,CA-2017-116526,2017-09-01,2017-09-05,JA-15970,1096,84,2,26.4,4
6989,CA-2018-158561,2018-11-11,2018-11-16,BB-11545,1381,3,1,1158.12,5
6990,CA-2018-165099,2018-12-11,2018-12-13,DK-13375,1842,583,3,1.39,2
6991,CA-2016-109386,2016-11-08,2016-11-13,RH-19600,673,497,1,44.43,5
6992,CA-2016-109386,2016-11-08,2016-11-13,RH-19600,1428,497,1,226.2,5
6993,CA-2016-109386,2016-11-08,2016-11-13,RH-19600,1306,497,1,186.54,5
6994,CA-2016-109386,2016-11-08,2016-11-13,RH-19600,109,497,1,265.86,5
6995,CA-2016-109386,2016-11-08,2016-11-13,RH-19600,313,497,1,27.9,5
6996,CA-2016-166800,2016-11-19,2016-11-26,AG-10300,1047,122,2,31.08,7
6997,CA-2018-117443,2018-12-23,2018-12-25,JB-15400,155,229,1,13.84,2
6998,CA-2018-117443,2018-12-23,2018-12-25,JB-15400,1093,229,1,175.87,2
6999,US-2017-134369,2017-09-16,2017-09-22,BC-11125,1588,288,2,12.96,6
7000,CA-2018-123687,2018-05-26,2018-05-29,KC-16675,1739,176,3,208.44,3
7001,CA-2018-123687,2018-05-26,2018-05-29,KC-16675,510,176,3,25.76,3
7002,CA-2016-104871,2016-03-30,2016-04-03,DR-12940,1612,584,2,366.74,4
7003,CA-2015-133158,2015-08-19,2015-08-21,DW-13195,484,63,1,289.24,2
7004,CA-2015-133158,2015-08-19,2015-08-21,DW-13195,1326,63,1,69.46,2
7005,CA-2015-126333,2015-12-23,2015-12-28,ME-18010,1415,483,2,5.18,5
7006,CA-2016-141740,2016-11-01,2016-11-05,JF-15490,1788,30,2,205.16,4
7007,CA-2015-119466,2015-12-15,2015-12-21,SP-20860,1465,37,2,8.54,6
7008,CA-2016-154823,2016-08-21,2016-08-25,KN-16390,413,158,2,12.83,4
7009,CA-2016-154823,2016-08-21,2016-08-25,KN-16390,468,158,2,598.46,4
7010,CA-2016-154823,2016-08-21,2016-08-25,KN-16390,1547,158,2,25.98,4
7011,US-2015-135881,2015-05-23,2015-05-27,GT-14710,1383,46,2,17.96,4
7012,US-2015-135881,2015-05-23,2015-05-27,GT-14710,1603,46,2,5.04,4
7013,US-2015-135881,2015-05-23,2015-05-27,GT-14710,78,46,2,208.16,4
7014,CA-2018-141201,2018-12-09,2018-12-11,DB-12910,678,206,1,148.26,2
7015,CA-2015-114790,2015-03-11,2015-03-13,FM-14215,417,127,1,146.76,2
7016,CA-2015-114790,2015-03-11,2015-03-13,FM-14215,684,127,1,32.96,2
7017,CA-2015-114790,2015-03-11,2015-03-13,FM-14215,474,127,1,587.97,2
7018,CA-2015-114790,2015-03-11,2015-03-13,FM-14215,1483,127,1,14.94,2
7019,US-2017-154256,2017-06-23,2017-06-27,SM-20005,1675,46,1,25.83,4
7020,CA-2015-124737,2015-08-23,2015-08-27,AP-10915,1843,77,2,15.55,4
7021,CA-2015-124737,2015-08-23,2015-08-27,AP-10915,1800,77,2,6.8,4
7022,CA-2015-124737,2015-08-23,2015-08-27,AP-10915,249,77,2,4.22,4
7023,CA-2015-124737,2015-08-23,2015-08-27,AP-10915,427,77,2,143.64,4
7024,CA-2015-124737,2015-08-23,2015-08-27,AP-10915,718,77,2,31.1,4
7025,CA-2015-124737,2015-08-23,2015-08-27,AP-10915,1040,77,2,223.06,4
7026,US-2018-101840,2018-02-06,2018-02-12,SP-20545,534,24,2,227.46,6
7027,US-2018-101840,2018-02-06,2018-02-12,SP-20545,1817,24,2,46.24,6
7028,CA-2018-131653,2018-01-29,2018-02-05,RD-19585,715,165,2,5.22,7
7029,US-2017-157840,2017-12-20,2017-12-23,MC-17575,997,11,1,33.9,3
7030,CA-2017-145548,2017-11-11,2017-11-16,EB-13750,1201,165,2,28.14,5
7031,CA-2017-145548,2017-11-11,2017-11-16,EB-13750,1565,165,2,36.0,5
7032,CA-2017-145548,2017-11-11,2017-11-16,EB-13750,292,165,2,92.94,5
7033,CA-2017-145548,2017-11-11,2017-11-16,EB-13750,1220,165,2,245.65,5
7034,CA-2017-145548,2017-11-11,2017-11-16,EB-13750,716,165,2,55.01,5
7035,CA-2017-145548,2017-11-11,2017-11-16,EB-13750,916,165,2,35.23,5
7036,CA-2018-119494,2018-11-09,2018-11-13,JE-15610,641,189,2,523.39,4
7037,CA-2015-124618,2015-05-02,2015-05-04,CS-11860,858,153,1,479.98,2
7038,CA-2018-161970,2018-09-22,2018-09-27,PB-19105,1346,270,2,12.96,5
7039,CA-2018-161970,2018-09-22,2018-09-27,PB-19105,1844,270,2,17.94,5
7040,CA-2018-103443,2018-12-17,2018-12-23,AT-10735,227,30,2,166.72,6
7041,CA-2018-103443,2018-12-17,2018-12-23,AT-10735,1355,30,2,24.82,6
7042,CA-2018-103443,2018-12-17,2018-12-23,AT-10735,1306,30,2,124.36,6
7043,US-2018-165358,2018-07-18,2018-07-23,SV-20365,1715,64,2,599.97,5
7044,US-2018-165358,2018-07-18,2018-07-23,SV-20365,479,64,2,198.74,5
7045,US-2018-165358,2018-07-18,2018-07-23,SV-20365,1337,64,2,9.18,5
7046,CA-2017-160136,2017-11-03,2017-11-09,PJ-18835,1226,163,2,9.25,6
7047,CA-2015-150581,2015-04-08,2015-04-12,NM-18445,211,138,2,99.59,4
7048,CA-2015-150581,2015-04-08,2015-04-12,NM-18445,297,138,2,399.96,4
7049,CA-2017-119515,2017-08-14,2017-08-16,TR-21325,1576,395,3,15.55,2
7050,CA-2015-141355,2015-09-25,2015-09-30,BF-11005,1610,43,2,14.58,5
7051,CA-2017-165330,2017-12-11,2017-12-11,WB-21850,272,159,4,209.6,0
7052,CA-2017-165330,2017-12-11,2017-12-11,WB-21850,1791,159,4,23.32,0
7053,CA-2017-165330,2017-12-11,2017-12-11,WB-21850,1185,159,4,30.98,0
7054,CA-2017-165330,2017-12-11,2017-12-11,WB-21850,638,159,4,119.96,0
7055,CA-2017-165330,2017-12-11,2017-12-11,WB-21850,1220,159,4,363.92,0
7056,CA-2017-165330,2017-12-11,2017-12-11,WB-21850,533,159,4,35.81,0
7057,CA-2017-165330,2017-12-11,2017-12-11,WB-21850,829,159,4,122.69,0
7058,CA-2017-165330,2017-12-11,2017-12-11,WB-21850,906,159,4,892.14,0
7059,CA-2017-165330,2017-12-11,2017-12-11,WB-21850,1796,159,4,50.22,0
7060,CA-2017-165330,2017-12-11,2017-12-11,WB-21850,592,159,4,83.42,0
7061,CA-2017-165330,2017-12-11,2017-12-11,WB-21850,1845,159,4,5.87,0
7062,CA-2016-132633,2016-02-03,2016-02-05,KH-16630,889,269,1,12.14,2
7063,CA-2017-157742,2017-12-29,2017-12-31,KL-16645,1790,331,1,27.79,2
7064,CA-2018-127712,2018-08-31,2018-09-05,MG-17890,1589,161,2,6.21,5
7065,CA-2018-169474,2018-02-04,2018-02-09,JF-15355,939,145,2,32.67,5
7066,CA-2015-106726,2015-12-06,2015-12-08,RS-19765,740,142,3,1261.33,2
7067,CA-2017-147473,2017-05-30,2017-06-03,NL-18310,1454,14,2,38.88,4
7068,CA-2017-114209,2017-05-21,2017-05-26,AS-10285,187,177,2,1.96,5
7069,CA-2017-114209,2017-05-21,2017-05-26,AS-10285,699,177,2,82.66,5
7070,CA-2015-141901,2015-08-09,2015-08-14,GM-14500,461,254,2,5.98,5
7071,CA-2017-164490,2017-09-05,2017-09-10,SU-20665,615,156,1,9.25,5
7072,CA-2017-112256,2017-07-23,2017-07-28,CK-12205,1498,478,2,4.45,5
7073,CA-2017-112256,2017-07-23,2017-07-28,CK-12205,1125,478,2,5.18,5
7074,CA-2017-112256,2017-07-23,2017-07-28,CK-12205,402,478,2,175.92,5
7075,CA-2017-112256,2017-07-23,2017-07-28,CK-12205,1000,478,2,4.75,5
7076,CA-2017-112256,2017-07-23,2017-07-28,CK-12205,1069,478,2,13.34,5
7077,CA-2017-167416,2017-05-12,2017-05-17,JM-15580,604,60,2,54.9,5
7078,CA-2017-106950,2017-09-02,2017-09-06,JE-15715,640,44,2,22.91,4
7079,CA-2017-106950,2017-09-02,2017-09-06,JE-15715,1448,44,2,309.46,4
7080,CA-2017-106950,2017-09-02,2017-09-06,JE-15715,492,44,2,19.46,4
7081,CA-2017-106950,2017-09-02,2017-09-06,JE-15715,115,44,2,472.52,4
7082,CA-2017-106950,2017-09-02,2017-09-06,JE-15715,1083,44,2,1012.68,4
7083,CA-2017-106950,2017-09-02,2017-09-06,JE-15715,1446,44,2,17.22,4
7084,CA-2018-118724,2018-07-21,2018-07-25,AR-10825,1286,138,1,3.52,4
7085,CA-2018-118724,2018-07-21,2018-07-25,AR-10825,953,138,1,1626.19,4
7086,CA-2018-112004,2018-09-25,2018-09-28,AH-10075,1570,182,3,8.6,3
7087,CA-2018-112004,2018-09-25,2018-09-28,AH-10075,1440,182,3,190.9,3
7088,US-2018-143175,2018-08-03,2018-08-06,GA-14515,1305,26,1,99.87,3
7089,CA-2016-105844,2016-10-25,2016-10-27,JF-15415,1051,384,1,79.36,2
7090,CA-2018-118864,2018-06-15,2018-06-19,KH-16690,1198,4,1,119.96,4
7091,CA-2016-119480,2016-01-09,2016-01-13,CC-12685,260,1,2,106.32,4
7092,CA-2016-119480,2016-01-09,2016-01-13,CC-12685,1323,1,2,163.44,4
7093,CA-2016-119480,2016-01-09,2016-01-13,CC-12685,1412,1,2,42.76,4
7094,CA-2016-119480,2016-01-09,2016-01-13,CC-12685,1563,1,2,51.55,4
7095,US-2016-153374,2016-02-09,2016-02-13,JF-15565,297,68,1,479.95,4
7096,CA-2017-101980,2017-08-19,2017-08-20,RP-19390,1007,30,3,146.69,1
7097,CA-2017-101980,2017-08-19,2017-08-20,RP-19390,1619,30,3,276.78,1
7098,CA-2017-101980,2017-08-19,2017-08-20,RP-19390,866,30,3,25.32,1
7099,CA-2018-144596,2018-11-06,2018-11-10,CD-11980,1763,165,2,318.96,4
7100,CA-2016-124933,2016-12-26,2016-12-30,DF-13135,1763,30,1,212.64,4
7101,CA-2015-159625,2015-11-23,2015-11-28,SM-20005,1181,58,2,23.47,5
7102,CA-2017-144337,2017-08-01,2017-08-05,SG-20890,34,140,1,19.65,4
7103,CA-2015-117478,2015-09-21,2015-09-24,LH-16750,349,12,3,6.57,3
7104,CA-2018-147410,2018-09-04,2018-09-08,EJ-14155,1700,201,2,421.1,4
7105,CA-2018-128944,2018-06-19,2018-06-21,KH-16330,325,56,1,760.12,2
7106,CA-2018-128944,2018-06-19,2018-06-21,KH-16330,1389,56,1,38.78,2
7107,CA-2018-128944,2018-06-19,2018-06-21,KH-16330,1645,56,1,122.33,2
7108,CA-2017-109666,2017-04-19,2017-04-26,KM-16720,720,46,2,25.98,7
7109,CA-2017-109666,2017-04-19,2017-04-26,KM-16720,1210,46,2,3.28,7
